Year,CountryCode,HostCity,HostCountry,HostCountryCode,Awarded.Gold,Awarded.Silver,Awarded.Bronze,Awarded.Total,Population,GDPpC,pre_host2,pre_host,Host,post_host,post_host2,gold_pre1,med_pre1,gold_pre2,med_pre2,gold_pre3,med_pre3,TotalEntries,GoldMedals,SilverMedals,BronzeMedals,TotalMedals
2004,SOL,Athens,Greece,GRE,301,300,326,927,0.447017,744.266996557178,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,SOM,Athens,Greece,GRE,301,300,326,927,9.815,NA,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2004,SRI,Athens,Greece,GRE,301,300,326,927,19.21530724,4928.79064472351,N,N,N,N,N,0,1,0,0,0,0,8,0,0,0,0
2004,STP,Athens,Greece,GRE,301,300,326,927,0.148371994,2025.43289335318,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2004,SUD,Athens,Greece,GRE,301,300,326,927,29.4359436,1912.48580256146,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,SUI,Athens,Greece,GRE,301,300,326,927,7.291893005,42027.9325670111,N,N,N,N,N,1,9,4,7,1,1,112,1,1,3,5
2004,SUR,Athens,Greece,GRE,301,300,326,927,0.488332003,8458.17283861283,N,N,N,N,N,0,0,0,0,0,1,4,0,0,0,0
2004,SVK,Athens,Greece,GRE,301,300,326,927,5.399886131,16613.0065660083,N,N,N,N,N,1,5,1,3,NA,NA,70,2,2,2,6
2004,SWE,Athens,Greece,GRE,301,300,326,927,8.951421738,35412.7160554079,N,N,N,N,N,4,12,2,8,1,12,109,4,2,1,7
2004,SWZ,Athens,Greece,GRE,301,300,326,927,1.087391973,6782.07276411447,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,SYR,Athens,Greece,GRE,301,300,326,927,17.41526604,2567.05250653753,N,N,N,N,N,0,0,1,1,0,0,6,0,0,1,1
2004,TAN,Athens,Greece,GRE,301,300,326,927,36.13807297,1309.40806996771,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2004,TGA,Athens,Greece,GRE,301,300,326,927,0.099589,2033.35709767143,N,N,N,N,N,0,0,0,1,0,0,5,0,0,0,0
2004,THA,Athens,Greece,GRE,301,300,326,927,64.55495453,8505.05691619453,N,N,N,N,N,1,3,1,2,0,1,47,3,1,4,8
2004,TJK,Athens,Greece,GRE,301,300,326,927,6.576877117,1553.95037009021,N,N,N,N,N,0,0,0,0,NA,NA,9,0,0,0,0
2004,TKM,Athens,Greece,GRE,301,300,326,927,4.655741215,7615.59809118385,N,N,N,N,N,0,0,0,0,NA,NA,10,0,0,0,0
2004,TLS,Athens,Greece,GRE,301,300,326,927,0.947108,573.641020876183,N,N,N,N,N,NA,NA,NA,NA,NA,NA,2,0,0,0,0
2004,TOG,Athens,Greece,GRE,301,300,326,927,5.391400814,1321.02908162673,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,TPE,Athens,Greece,GRE,301,300,326,927,22.56266212,34001.0216179225,N,N,N,N,N,0,5,0,1,0,1,59,2,2,1,5
2004,TTO,Athens,Greece,GRE,301,300,326,927,1.284052014,16141.881640318,N,N,N,N,N,0,2,0,2,0,0,20,0,0,1,1
2004,TUN,Athens,Greece,GRE,301,300,326,927,9.939678192,8171.22310814547,N,N,N,N,N,0,0,0,1,0,0,38,0,0,0,0
2004,TUR,Athens,Greece,GRE,301,300,326,927,66.08580017,10768.6314332176,N,N,N,N,N,3,5,4,6,2,6,71,3,3,5,11
2004,UAE,Athens,Greece,GRE,301,300,326,927,3.741931915,85572.6336217959,N,N,N,N,N,0,0,0,0,0,0,5,1,0,0,1
2004,UGA,Athens,Greece,GRE,301,300,326,927,26.62482071,1181.25883485057,N,N,N,N,N,0,0,0,1,0,0,11,0,0,0,0
2004,UKR,Athens,Greece,GRE,301,300,326,927,47.58055878,5568.71547106282,N,N,N,N,N,3,23,9,23,NA,NA,273,8,6,9,23
2004,URU,Athens,Greece,GRE,301,300,326,927,3.325637102,9502.47552295921,N,N,N,N,N,0,1,0,0,0,0,16,0,0,0,0
2004,USA,Athens,Greece,GRE,301,300,326,927,290.0276184,47712.2733218982,Y,N,N,N,N,37,94,44,101,37,108,471,36,39,26,101
2004,UZB,Athens,Greece,GRE,301,300,326,927,25.83065987,4389.30484821563,N,N,N,N,N,1,4,0,2,NA,NA,73,2,1,2,5
2004,VAN,Athens,Greece,GRE,301,300,326,927,0.198959,1580.72768761403,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,VEN,Athens,Greece,GRE,301,300,326,927,25.86852264,6439.94606566369,N,N,N,N,N,0,0,0,0,0,0,52,0,0,2,2
2004,VIE,Athens,Greece,GRE,301,300,326,927,82.74766541,2417.05950625925,N,N,N,N,N,0,1,0,0,0,0,10,0,0,0,0
2004,VIN,Athens,Greece,GRE,301,300,326,927,0.108350001,7968.8456901814,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,YEM,Athens,Greece,GRE,301,300,326,927,19.46208572,1656.5741788337,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,ZAM,Athens,Greece,GRE,301,300,326,927,11.42198372,1328.25881754978,N,N,N,N,N,0,0,0,1,0,0,6,0,0,0,0
2004,ZIM,Athens,Greece,GRE,301,300,326,927,12.63389683,1694.96150223035,N,N,N,N,N,0,0,0,0,0,0,13,1,1,1,3
2008,AFG,Beijing,China,CHN,301,303,353,957,27.1,359.70479704797,N,N,N,N,N,0,0,NA,NA,0,0,4,0,0,1,1
2008,AHO,Beijing,China,CHN,301,303,353,957,NA,NA,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,ALB,Beijing,China,CHN,301,303,353,957,3.023906946,7014.49355379734,N,N,N,N,N,0,0,0,0,0,0,12,0,0,0,0
2008,ALG,Beijing,China,CHN,301,303,353,957,34.30007553,12400.205930392,N,N,N,N,N,0,0,1,5,2,3,47,0,1,1,2
2008,AND,Beijing,China,CHN,301,303,353,957,0.082684,48582.5552706691,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,ANG,Beijing,China,CHN,301,303,353,957,20.99768639,4353.81411751812,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2008,ANT,Beijing,China,CHN,301,303,353,957,0.091380998,20419.1773545743,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,ARG,Beijing,China,CHN,301,303,353,957,39.97022247,14940.0219237759,N,N,N,N,N,2,6,0,4,0,3,80,2,0,4,6
2008,ARM,Beijing,China,CHN,301,303,353,957,2.933056116,7140.72810804688,N,N,N,N,N,0,0,0,1,1,2,26,0,0,6,6
2008,ARU,Beijing,China,CHN,301,303,353,957,0.101219997,44776.6606533292,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,ASA,Beijing,China,CHN,301,303,353,957,0.058365,8909.44915617236,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,AUS,Beijing,China,CHN,301,303,353,957,20.94666481,41337.7712086471,Y,N,N,N,N,17,50,16,58,9,41,330,14,15,17,46
2008,AUT,Beijing,China,CHN,301,303,353,957,8.311782837,41867.2963219046,N,N,N,N,N,2,7,2,3,0,3,76,0,1,2,3
2008,AZE,Beijing,China,CHN,301,303,353,957,8.724304199,9083.12049218585,N,N,N,N,N,1,5,2,3,0,1,39,1,2,4,7
2008,BAH,Beijing,China,CHN,301,303,353,957,0.342328012,35920.2615297518,N,N,N,N,N,1,2,2,3,0,1,27,0,1,1,2
2008,BAN,Beijing,China,CHN,301,303,353,957,147.1391907,1752.89443670972,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,BAR,Beijing,China,CHN,301,303,353,957,0.276149988,21108.2994542806,N,N,N,N,N,0,0,0,1,0,0,10,0,0,0,0
2008,BDI,Beijing,China,CHN,301,303,353,957,7.939572811,616.256023651699,N,N,N,N,N,0,0,0,0,1,1,3,0,0,0,0
2008,BEL,Beijing,China,CHN,301,303,353,957,10.69783497,38936.9468185019,N,N,N,N,N,1,3,0,5,2,6,67,1,1,0,2
2008,BEN,Beijing,China,CHN,301,303,353,957,8.454791069,1806.07783390277,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,BER,Beijing,China,CHN,301,303,353,957,0.064892001,60522.4908536878,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,BHU,Beijing,China,CHN,301,303,353,957,0.686958015,6161.34588370732,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,BIH,Beijing,China,CHN,301,303,353,957,3.773999929,8272.62618371925,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,BIZ,Beijing,China,CHN,301,303,353,957,0.298406988,7762.89691312457,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,BLR,Beijing,China,CHN,301,303,353,957,9.536864281,13203.9780780854,N,N,N,N,N,2,13,3,17,1,15,186,4,5,9,18
2008,BOL,Beijing,China,CHN,301,303,353,957,9.441444397,4248.83802554051,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,BOT,Beijing,China,CHN,301,303,353,957,1.914414048,13347.7137856857,N,N,N,N,N,0,0,0,0,0,0,11,0,0,0,0
2008,BRA,Beijing,China,CHN,301,303,353,957,191.0266418,10462.149316808,N,N,N,N,Y,5,10,0,12,3,15,193,3,4,9,16
2008,BRN,Beijing,China,CHN,301,303,353,957,1.035891056,41015.7604256794,N,N,N,N,N,0,0,0,0,0,0,15,0,0,0,0
2008,BUL,Beijing,China,CHN,301,303,353,957,7.566948891,13094.7614497374,N,N,N,N,N,2,12,5,13,3,15,68,1,1,3,5
2008,BUR,Beijing,China,CHN,301,303,353,957,14.25202084,1235.06484572331,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,CAF,Beijing,China,CHN,301,303,353,957,4.275800228,868.911157885836,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,CAM,Beijing,China,CHN,301,303,353,957,13.67669296,2179.55164140791,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,CAN,Beijing,China,CHN,301,303,353,957,33.01993179,41359.901458476,N,N,N,N,N,3,12,3,14,3,22,271,3,9,7,19
2008,CAY,Beijing,China,CHN,301,303,353,957,0.051483002,64219.0921578349,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,CGO,Beijing,China,CHN,301,303,353,957,3.976246119,2833.56753400204,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,CHA,Beijing,China,CHN,301,303,353,957,10.7757082,1595.94462570915,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,CHI,Beijing,China,CHN,301,303,353,957,16.49168777,16855.5367938548,N,N,N,N,N,2,3,0,1,0,0,28,0,1,0,1
2008,CHN,Beijing,China,CHN,301,303,353,957,1336.800537,7330.27757603302,N,N,Y,N,N,32,63,28,58,16,50,402,51,21,28,100
2008,CIV,Beijing,China,CHN,301,303,353,957,19.08594131,2178.77218076807,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,CMR,Beijing,China,CHN,301,303,353,957,18.39538956,2661.27102284644,N,N,N,N,N,1,1,1,1,0,0,16,1,0,0,1
2008,COD,Beijing,China,CHN,301,303,353,957,58.41756058,618.258682858544,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,COK,Beijing,China,CHN,301,303,353,957,0.019001,NA,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,COL,Beijing,China,CHN,301,303,353,957,44.37457275,9024.03899764871,N,N,N,N,N,0,2,1,1,0,0,84,0,1,1,2
2008,COM,Beijing,China,CHN,301,303,353,957,0.64161998,2297.0301439179,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,CPV,Beijing,China,CHN,301,303,353,957,0.486438006,5006.97012971474,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,CRC,Beijing,China,CHN,301,303,353,957,4.369469166,11622.5618835274,N,N,N,N,N,0,0,0,2,1,1,8,0,0,0,0
2008,CRO,Beijing,China,CHN,301,303,353,957,4.362266064,20286.0394716172,N,N,N,N,N,1,5,1,2,1,2,77,0,2,3,5
2008,CUB,Beijing,China,CHN,301,303,353,957,11.25,5208.88888888889,N,N,N,N,N,9,27,11,29,9,25,121,2,11,11,24
2008,CYP,Beijing,China,CHN,301,303,353,957,0.76712501,34802.5903887555,N,N,N,N,N,0,0,0,0,0,0,18,0,0,0,0
2008,CZE,Beijing,China,CHN,301,303,353,957,10.35658646,27911.0817465236,N,N,N,N,N,1,9,2,8,4,11,127,3,3,0,6
2008,DEN,Beijing,China,CHN,301,303,353,957,5.469956875,41254.7899474984,N,N,N,N,N,2,8,2,6,4,6,75,3,2,5,10
2008,DJI,Beijing,China,CHN,301,303,353,957,0.809401989,2829.76356758125,N,N,N,N,N,NA,NA,0,0,0,0,2,0,0,0,0
2008,DMA,Beijing,China,CHN,301,303,353,957,0.070950001,9243.71535667773,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,DOM,Beijing,China,CHN,301,303,353,957,9.50435257,10017.1185631848,N,N,N,N,N,1,1,0,0,0,0,22,1,1,0,2
2008,ECU,Beijing,China,CHN,301,303,353,957,14.20545292,8057.2701584794,N,N,N,N,N,0,0,0,0,1,1,26,0,1,0,1
2008,EGY,Beijing,China,CHN,301,303,353,957,79.53725433,6364.81417499794,N,N,N,N,N,1,5,0,0,0,0,76,0,0,1,1
2008,ERI,Beijing,China,CHN,301,303,353,957,2.997,440.44044044044,N,N,N,N,N,0,1,0,0,NA,NA,11,0,0,0,0
2008,ESA,Beijing,China,CHN,301,303,353,957,6.083475113,5679.11036344532,N,N,N,N,N,0,0,0,0,0,0,14,0,0,0,0
2008,ESP,Beijing,China,CHN,301,303,353,957,45.39385986,34771.5363898998,N,N,N,N,N,4,21,3,11,5,17,233,5,11,3,19
2008,EST,Beijing,China,CHN,301,303,353,957,1.344071984,23205.4526850401,N,N,N,N,N,0,3,1,3,0,0,47,1,1,0,2
2008,ETH,Beijing,China,CHN,301,303,353,957,81.00041199,764.970839131654,N,N,N,N,N,2,7,4,8,2,3,29,4,1,2,7
2008,FIJ,Beijing,China,CHN,301,303,353,957,0.834811985,6289.63139286986,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,FIN,Beijing,China,CHN,301,303,353,957,5.298014164,39887.2801126018,N,N,N,N,N,0,2,3,5,1,4,63,1,1,2,4
2008,FRA,Beijing,China,CHN,301,303,353,957,64.01905823,36463.2004053147,N,N,N,N,N,11,33,13,38,15,37,329,7,16,18,41
2008,FSM,Beijing,China,CHN,301,303,353,957,NA,NA,N,N,N,N,N,0,0,0,0,NA,NA,5,0,0,0,0
2008,GAB,Beijing,China,CHN,301,303,353,957,1.489192963,14476.7759623103,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,GAM,Beijing,China,CHN,301,303,353,957,1.539116025,2435.60866439553,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,GBR,Beijing,China,CHN,301,303,353,957,61.41466141,37910.1984208106,N,N,N,Y,N,9,31,11,29,1,15,288,19,13,16,48
2008,GBS,Beijing,China,CHN,301,303,353,957,1.445958018,1345.19345498729,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,GEO,Beijing,China,CHN,301,303,353,957,4.390534878,5908.85393713526,N,N,N,N,N,2,4,0,6,0,2,36,3,0,3,6
2008,GEQ,Beijing,China,CHN,301,303,353,957,0.829326987,21142.2257262201,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,GER,Beijing,China,CHN,301,303,353,957,81.34445953,39135.4004734144,N,N,N,N,N,13,49,13,56,20,65,334,18,10,16,44
2008,GHA,Beijing,China,CHN,301,303,353,957,22.70021248,3537.09898137482,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2008,GRE,Beijing,China,CHN,301,303,353,957,11.38089657,30585.6917035491,N,Y,N,N,N,6,16,4,13,4,8,116,0,2,2,4
2008,GRN,Beijing,China,CHN,301,303,353,957,0.103586003,10534.4098178979,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2008,GUA,Beijing,China,CHN,301,303,353,957,13.70028591,5793.80529584875,N,N,N,N,N,0,0,0,0,0,0,13,0,0,0,0
2008,GUI,Beijing,China,CHN,301,303,353,957,10.09672737,1556.79562733405,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,GUM,Beijing,China,CHN,301,303,353,957,0.158847,27542.2261673182,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,GUY,Beijing,China,CHN,301,303,353,957,0.746474,2330.95861342793,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,HAI,Beijing,China,CHN,301,303,353,957,9.55688858,1593.27125063124,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,HKG,Beijing,China,CHN,301,303,353,957,6.898396969,47759.3564824611,N,N,N,N,N,0,1,0,0,1,1,40,0,0,0,0
2008,HON,Beijing,China,CHN,301,303,353,957,7.70797205,3652.12666151274,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2008,HUN,Beijing,China,CHN,301,303,353,957,10.02388668,20589.4530124517,N,N,N,N,N,8,17,8,17,7,21,151,3,5,2,10
2008,INA,Beijing,China,CHN,301,303,353,957,232.9891357,5094.29225716468,N,N,N,N,N,1,4,1,6,1,4,21,1,1,3,5
2008,IND,Beijing,China,CHN,301,303,353,957,1179.681274,3290.87490457189,N,N,N,N,N,0,1,0,1,0,1,59,1,0,2,3
2008,IRI,Beijing,China,CHN,301,303,353,957,72.03110504,16489.9507558631,N,N,N,N,N,2,6,3,4,1,3,44,1,0,1,2
2008,IRL,Beijing,China,CHN,301,303,353,957,4.398073196,50000.5889397208,N,N,N,N,N,0,0,0,1,3,4,50,0,1,2,3
2008,IRQ,Beijing,China,CHN,301,303,353,957,28.39043236,5857.14816496722,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,ISL,Beijing,China,CHN,301,303,353,957,0.305200011,46952.854533154,N,N,N,N,N,0,0,0,1,0,0,18,0,1,0,1
2008,ISR,Beijing,China,CHN,301,303,353,957,6.922685146,29824.3964510357,N,N,N,N,N,1,2,0,1,0,1,51,0,0,1,1
2008,ISV,Beijing,China,CHN,301,303,353,957,0.108339,44333.0656550273,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2008,ITA,Beijing,China,CHN,301,303,353,957,59.31351089,35872.6573098327,N,N,N,N,N,10,32,13,34,13,35,300,8,9,10,27
2008,IVB,Beijing,China,CHN,301,303,353,957,0.024731001,33212.7018150216,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,JAM,Beijing,China,CHN,301,303,353,957,2.775466919,7267.46735546301,N,N,N,N,N,2,5,0,9,1,6,49,5,3,2,10
2008,JOR,Beijing,China,CHN,301,303,353,957,6.193191051,6278.17252201865,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,JPN,Beijing,China,CHN,301,303,353,957,128.505249,36599.7345369137,N,N,N,N,N,16,37,5,18,3,14,277,9,7,9,25
2008,KAZ,Beijing,China,CHN,301,303,353,957,15.84135532,13919.6137227986,N,N,N,N,N,1,8,3,7,3,11,118,2,4,7,13
2008,KEN,Beijing,China,CHN,301,303,353,957,38.0859108,2094.29316050386,N,N,N,N,N,1,7,2,7,1,8,47,6,4,5,15
2008,KGZ,Beijing,China,CHN,301,303,353,957,5.189720154,2475.68424091177,N,N,N,N,N,0,0,0,1,0,0,22,0,1,1,2
2008,KIR,Beijing,China,CHN,301,303,353,957,0.096527,1374.74489003077,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2008,KOR,Beijing,China,CHN,301,303,353,957,49.06242752,29846.181671363,N,N,N,N,N,9,30,8,28,7,27,200,13,10,8,31
2008,KSA,Beijing,China,CHN,301,303,353,957,25.2525692,34430.7194295304,N,N,N,N,N,0,0,0,2,0,0,15,0,0,0,0
2008,KUW,Beijing,China,CHN,301,303,353,957,2.503410101,77976.1623642981,N,N,N,N,N,0,0,0,1,0,0,8,0,0,0,0
2008,LAO,Beijing,China,CHN,301,303,353,957,5.94978714,3187.68986582602,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,LAT,Beijing,China,CHN,301,303,353,957,2.198518038,19076.6323428273,N,N,N,N,N,0,4,1,3,0,1,39,1,1,1,3
2008,LBA,Beijing,China,CHN,301,303,353,957,5.975,11300.4184100418,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,LBR,Beijing,China,CHN,301,303,353,957,3.512932062,726.693029339888,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,LCA,Beijing,China,CHN,301,303,353,957,0.167288005,9941.72576808481,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,LES,Beijing,China,CHN,301,303,353,957,1.982287049,2277.87881188947,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,LIB,Beijing,China,CHN,301,303,353,957,4.767,5217.11768407804,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,LIE,Beijing,China,CHN,301,303,353,957,0.035322,130258.762244494,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,LTU,Beijing,China,CHN,301,303,353,957,3.260091066,20144.6035894262,N,N,N,N,N,1,3,2,5,0,1,65,0,2,3,5
2008,LUX,Beijing,China,CHN,301,303,353,957,0.474721998,87294.5939614958,N,N,N,N,N,0,0,0,0,0,0,19,0,0,0,0
2008,MAD,Beijing,China,CHN,301,303,353,957,19.43352318,1265.736154076,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,MAR,Beijing,China,CHN,301,303,353,957,31.22588158,4890.71109837982,N,N,N,N,N,2,3,0,5,0,2,49,0,1,1,2
2008,MAS,Beijing,China,CHN,301,303,353,957,26.62584496,18120.3146125433,N,N,N,N,N,0,0,0,0,0,2,35,0,1,0,1
2008,MAW,Beijing,China,CHN,301,303,353,957,13.84096909,1148.40718569945,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,MDA,Beijing,China,CHN,301,303,353,957,4.128649235,2952.62608328605,N,N,N,N,N,0,0,0,2,0,2,30,0,0,1,1
2008,MDV,Beijing,China,CHN,301,303,353,957,0.336070001,13196.8631856552,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,MEX,Beijing,China,CHN,301,303,353,957,111.8363495,14544.9892389415,N,N,N,N,N,0,4,1,6,0,1,91,2,0,1,3
2008,MGL,Beijing,China,CHN,301,303,353,957,2.591670036,6585.09543766628,N,N,N,N,N,0,1,0,0,0,1,31,2,2,0,4
2008,MHL,Beijing,China,CHN,301,303,353,957,0.056051,2745.71372500045,N,N,N,N,N,NA,NA,NA,NA,NA,NA,5,0,0,0,0
2008,MKD,Beijing,China,CHN,301,303,353,957,2.065458059,9484.37468610928,N,N,N,N,N,0,0,0,1,0,0,7,0,0,0,0
2008,MLI,Beijing,China,CHN,301,303,353,957,13.67560577,1459.51315763909,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,MLT,Beijing,China,CHN,301,303,353,957,0.410324007,26411.1976270499,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,MNE,Beijing,China,CHN,301,303,353,957,0.619484007,12175.4957622336,N,N,N,N,N,NA,NA,NA,NA,NA,NA,8,0,0,0,0
2008,MON,Beijing,China,CHN,301,303,353,957,0.034525,169963.794351919,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2008,MOZ,Beijing,China,CHN,301,303,353,957,22.18838692,974.395996786593,N,N,N,N,N,0,0,1,1,0,1,4,0,0,0,0
2008,MRI,Beijing,China,CHN,301,303,353,957,1.233911037,14960.7641040981,N,N,N,N,N,0,0,0,0,0,0,11,0,0,1,1
2008,MTN,Beijing,China,CHN,301,303,353,957,3.312664986,2865.25410601843,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,MYA,Beijing,China,CHN,301,303,353,957,49.17158508,2376.77728122569,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,NAM,Beijing,China,CHN,301,303,353,957,2.079915047,7356.49177213727,N,N,N,N,N,0,0,0,0,0,2,11,0,0,0,0
2008,NCA,Beijing,China,CHN,301,303,353,957,5.522106171,3710.57400120386,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,NED,Beijing,China,CHN,301,303,353,957,16.50705528,46014.8963346781,N,N,N,N,N,4,22,12,25,4,19,129,7,7,4,18
2008,NEP,Beijing,China,CHN,301,303,353,957,26.21484756,1384.99711649668,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2008,NGR,Beijing,China,CHN,301,303,353,957,146.4170227,4468.6833568567,N,N,N,N,N,0,2,1,3,2,6,46,0,1,3,4
2008,NIG,Beijing,China,CHN,301,303,353,957,14.66833782,705.530583423664,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,NOR,Beijing,China,CHN,301,303,353,957,4.719647884,57068.1609348635,N,N,N,N,N,5,6,4,10,2,7,65,3,5,1,9
2008,NRU,Beijing,China,CHN,301,303,353,957,0.009842,2076.81365576102,N,N,N,N,N,0,0,0,0,0,0,1,0,0,0,0
2008,NZL,Beijing,China,CHN,301,303,353,957,4.233150959,31360.8958399539,N,N,N,N,N,3,5,1,4,3,6,95,3,2,4,9
2008,OMA,Beijing,China,CHN,301,303,353,957,2.662761927,40960.0462189574,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,PAK,Beijing,China,CHN,301,303,353,957,160.3329773,3563.77987312533,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,PAN,Beijing,China,CHN,301,303,353,957,3.453807116,11940.600579271,N,N,N,N,N,0,0,0,0,0,0,5,1,0,0,1
2008,PAR,Beijing,China,CHN,301,303,353,957,5.966158867,5424.76990329865,N,N,N,N,N,0,1,0,0,0,0,7,0,0,0,0
2008,PER,Beijing,China,CHN,301,303,353,957,28.29272461,7983.10795843851,N,N,N,N,N,0,0,0,0,0,0,13,0,0,0,0
2008,PHI,Beijing,China,CHN,301,303,353,957,89.29348755,4562.72671701689,N,N,N,N,N,0,0,0,0,0,1,17,0,0,0,0
2008,PLE,Beijing,China,CHN,301,303,353,957,3.751866102,3371.50974637847,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,PLW,Beijing,China,CHN,301,303,353,957,0.019158,10157.6364965028,N,N,N,N,N,0,0,0,0,NA,NA,5,0,0,0,0
2008,PNG,Beijing,China,CHN,301,303,353,957,6.809,1401.82111910706,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2008,POL,Beijing,China,CHN,301,303,353,957,38.32958603,17966.8487538841,N,N,N,N,N,3,10,6,14,7,17,212,3,6,1,10
2008,POR,Beijing,China,CHN,301,303,353,957,10.63012028,27020.7960901831,N,N,N,N,N,0,3,0,2,1,2,83,1,1,0,2
2008,PRK,Beijing,China,CHN,301,303,353,957,24.19,594.253823894171,N,N,N,N,N,0,5,0,4,2,5,52,2,1,3,6
2008,PUR,Beijing,China,CHN,301,303,353,957,3.61634,24754.3096058446,N,N,N,N,N,0,0,0,0,0,1,31,0,0,0,0
2008,QAT,Beijing,China,CHN,301,303,353,957,1.189633012,117916.275342904,N,N,N,N,N,0,0,0,1,0,0,20,0,0,0,0
2008,ROU,Beijing,China,CHN,301,303,353,957,21.03611183,14224.0862388494,N,N,N,N,N,8,19,11,26,4,20,131,4,1,3,8
2008,RSA,Beijing,China,CHN,301,303,353,957,49.88718033,11368.3088771195,N,N,N,N,N,1,6,0,5,3,5,110,0,1,0,1
